file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sicilia,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"39,0",39.0,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sicilia,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"23,5",23.5,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sicilia,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"33,2",33.2,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Sicilia,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"4,3",4.3,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Toscana,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,77.640,77640,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Toscana,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,26.666,26666,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Toscana,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,11.607,11607,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Toscana,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,4.627,4627,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Toscana,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"64,4",64.4,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Toscana,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"22,1",22.1,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Toscana,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"9,6",9.6,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Toscana,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"3,9",3.9,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,P.A. Trento,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,8.014,8014,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,P.A. Trento,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,3.250,3250,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,P.A. Trento,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,648,648,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,P.A. Trento,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,901,901,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,P.A. Trento,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"62,5",62.5,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,P.A. Trento,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"25,4",25.4,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,P.A. Trento,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"5,1",5.1,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,P.A. Trento,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"7,0",7.0,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Umbria,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,19.315,19315,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Umbria,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,6.027,6027,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Umbria,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,4.047,4047,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Umbria,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,713,713,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Umbria,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"64,2",64.2,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Umbria,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"20,0",20.0,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Umbria,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"13,4",13.4,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Umbria,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"2,4",2.4,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Valle d'Aosta,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,1.334,1334,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Valle d'Aosta,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,781,781,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Valle d'Aosta,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,132,132,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Valle d'Aosta,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,809,809,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Valle d'Aosta,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"43,7",43.7,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Valle d'Aosta,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"25,6",25.6,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Valle d'Aosta,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"4,3",4.3,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Valle d'Aosta,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"26,4",26.4,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Veneto,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,80.946,80946,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Veneto,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,51.256,51256,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Veneto,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,9.458,9458,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Veneto,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,5.162,5162,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Veneto,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"55,1",55.1,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Veneto,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"34,9",34.9,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Veneto,6,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"6,4",6.4,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Veneto,7,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"3,6",3.6,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Totale,0,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,988.434,988434,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Totale,1,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,491.880,491880,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Totale,2,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,381.358,381358,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Totale,3,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,67.617,67617,count,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Totale,4,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"51,2",51.2,percent,ok
2023/ANPAL_Nota_14-2023_Focus169_dati_31-12-2023.pdf,ANPAL,2023-12-31,A1,1.3,Numero di presi in carico GOL per Regione e percorso,9,Totale,5,1 2 3 4 | Reinserimento Aggiornament Riqualificazione Lavoro e | Valori % (di riga) | lavorativo o (reskilling) inclusione | (upskilling) | Reinserimento Upskilling Reskilling Lavoro e | Valori assoluti lavorativo inclusione,"25,5",25.5,percent,ok
