file,ente,data_riferimento,tema,caption_num,caption_title,page,anchor,col_index,header_above,valore_raw,valore_num,unit_guess,quality_flag
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Emilia-Romagna,4,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"35,5",35.5,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Emilia-Romagna,5,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,10.427,10427,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Emilia-Romagna,6,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"5,0",5.0,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Emilia-Romagna,7,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"87,6",87.6,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Friuli-Venezia Giulia,0,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,86.923,86923,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Friuli-Venezia Giulia,1,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,38.624,38624,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Friuli-Venezia Giulia,2,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"44,4",44.4,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Friuli-Venezia Giulia,3,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,36.092,36092,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Friuli-Venezia Giulia,4,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"41,5",41.5,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Friuli-Venezia Giulia,5,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,2.532,2532,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Friuli-Venezia Giulia,6,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"2,9",2.9,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Friuli-Venezia Giulia,7,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"93,4",93.4,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lazio,0,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,209.482,209482,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lazio,1,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,84.650,84650,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lazio,2,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"40,4",40.4,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lazio,3,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,73.013,73013,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lazio,4,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"34,9",34.9,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lazio,5,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,11.637,11637,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lazio,6,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"5,6",5.6,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lazio,7,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"86,3",86.3,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Liguria,0,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,51.803,51803,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Liguria,1,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,19.660,19660,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Liguria,2,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"38,0",38.0,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Liguria,3,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,16.808,16808,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Liguria,4,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"32,4",32.4,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Liguria,5,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,2.852,2852,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Liguria,6,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"5,5",5.5,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Liguria,7,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"85,5",85.5,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lombardia,0,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,352.947,352947,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lombardia,1,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,145.140,145140,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lombardia,2,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"41,1",41.1,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lombardia,3,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,125.617,125617,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lombardia,4,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"35,6",35.6,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lombardia,5,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,19.523,19523,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lombardia,6,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"5,5",5.5,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Lombardia,7,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"86,5",86.5,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Marche,0,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,85.912,85912,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Marche,1,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,33.594,33594,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Marche,2,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"39,1",39.1,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Marche,3,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,29.575,29575,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Marche,4,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"34,4",34.4,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Marche,5,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,4.019,4019,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Marche,6,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"4,7",4.7,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Marche,7,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"88,0",88.0,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Molise,0,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,8.285,8285,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Molise,1,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,2923,2923,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Molise,2,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"35,3",35.3,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Molise,3,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,2612,2612,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Molise,4,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"31,5",31.5,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Molise,5,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,311,311,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Molise,6,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"3,8",3.8,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Molise,7,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"89,4",89.4,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Piemonte,0,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,187.803,187803,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Piemonte,1,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,74.559,74559,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Piemonte,2,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"39,7",39.7,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Piemonte,3,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,66.004,66004,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Piemonte,4,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"35,1",35.1,percent,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Piemonte,5,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,8.555,8555,count,ok
2024/MLPS_Nota_GOL_dati_31-12-2024.pdf,MLPS,2024-12-31,H,2.2,"Programma GOL: individui* occupati alla data di riferimento per Regione di ultima presa in carico e percorso, v.a. e v.%",20,Piemonte,6,Occupati alla data di riferimento | Individui | di cui: di cui: Quota (%) nuovi | raggiunti,"4,6",4.6,percent,ok
