regione;anno;trimestre;trimestre_roman;flusso;variabile;valore;file_origine
Toscana;2024;1;I;avviamenti;lavoratori;175529.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2024;1;I;avviamenti;media;1.2259626614405597;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2024;1;I;cessazioni;rapporti;139533.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2024;1;I;cessazioni;lavoratori;107724.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2024;1;I;cessazioni;media;1.2952823883257212;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2024;1;I;avviamenti;rapporti;3362019.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2024;1;I;avviamenti;lavoratori;2527768.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2024;1;I;avviamenti;media;1.3300346392548683;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2024;1;I;cessazioni;rapporti;2349053.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2024;1;I;cessazioni;lavoratori;1647698.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2024;1;I;cessazioni;media;1.4256574930600145;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2024;1;I;avviamenti;rapporti;30955.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2024;1;I;avviamenti;lavoratori;26922.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2024;1;I;avviamenti;media;1.1498031349825422;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2024;1;I;cessazioni;rapporti;31988.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2024;1;I;cessazioni;lavoratori;28042.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2024;1;I;cessazioni;media;1.1407174951857928;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2024;1;I;avviamenti;rapporti;44202.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2024;1;I;avviamenti;lavoratori;36070.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2024;1;I;avviamenti;media;1.2254505128915996;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2024;1;I;cessazioni;rapporti;29152.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2024;1;I;cessazioni;lavoratori;22730.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2024;1;I;cessazioni;media;1.282534095908491;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2024;1;I;avviamenti;rapporti;6666.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2024;1;I;avviamenti;lavoratori;5585.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2024;1;I;avviamenti;media;1.1935541629364368;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2024;1;I;cessazioni;rapporti;6535.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2024;1;I;cessazioni;lavoratori;5494.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2024;1;I;cessazioni;media;1.189479432107754;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2024;1;I;avviamenti;rapporti;238973.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2024;1;I;avviamenti;lavoratori;205295.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2024;1;I;avviamenti;media;1.1640468593974524;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2024;1;I;cessazioni;rapporti;166985.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2024;1;I;cessazioni;lavoratori;139601.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2024;1;I;cessazioni;media;1.1961590533019104;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2024;2;II;avviamenti;rapporti;78063.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2024;2;II;avviamenti;lavoratori;63258.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2024;2;II;avviamenti;media;1.2340415441525183;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2024;2;II;cessazioni;rapporti;67978.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2024;2;II;cessazioni;lavoratori;54073.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2024;2;II;cessazioni;media;1.2571523680949828;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2024;2;II;avviamenti;rapporti;42243.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2024;2;II;avviamenti;lavoratori;31475.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2024;2;II;avviamenti;media;1.3421127879269261;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2024;2;II;cessazioni;rapporti;42612.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2024;2;II;cessazioni;lavoratori;29648.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2024;2;II;cessazioni;media;1.4372638963842417;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2024;2;II;avviamenti;rapporti;54128.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2024;2;II;avviamenti;lavoratori;48925.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2024;2;II;avviamenti;media;1.1063464486458865;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2024;2;II;cessazioni;rapporti;41982.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2024;2;II;cessazioni;lavoratori;38442.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2024;2;II;cessazioni;media;1.0920867800842828;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2024;2;II;avviamenti;rapporti;94562.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2024;2;II;avviamenti;lavoratori;80120.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2024;2;II;avviamenti;media;1.1802546180728906;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2024;2;II;cessazioni;rapporti;74148.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2024;2;II;cessazioni;lavoratori;58282.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2024;2;II;cessazioni;media;1.272228132184894;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2024;2;II;avviamenti;rapporti;284145.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2024;2;II;avviamenti;lavoratori;206715.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2024;2;II;avviamenti;media;1.3745736884115811;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2024;2;II;cessazioni;rapporti;270602.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2024;2;II;cessazioni;lavoratori;188314.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2024;2;II;cessazioni;media;1.436972290960842;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2024;2;II;avviamenti;rapporti;301156.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2024;2;II;avviamenti;lavoratori;233218.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2024;2;II;avviamenti;media;1.2913068459552866;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2024;2;II;cessazioni;rapporti;285850.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2024;2;II;cessazioni;lavoratori;220152.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2024;2;II;cessazioni;media;1.298421090882663;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2024;2;II;avviamenti;rapporti;60419.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2024;2;II;avviamenti;lavoratori;49500.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2024;2;II;avviamenti;media;1.2205858585858587;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2024;2;II;cessazioni;rapporti;58595.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2024;2;II;cessazioni;lavoratori;46989.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2024;2;II;cessazioni;media;1.2469939773138394;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2024;2;II;avviamenti;rapporti;501933.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2024;2;II;avviamenti;lavoratori;264420.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2024;2;II;avviamenti;media;1.898241434082142;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2024;2;II;cessazioni;rapporti;518378.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2024;2;II;cessazioni;lavoratori;275622.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2024;2;II;cessazioni;media;1.8807569787607665;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2024;2;II;avviamenti;rapporti;79761.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2024;2;II;avviamenti;lavoratori;66706.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2024;2;II;avviamenti;media;1.1957095313764878;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2024;2;II;cessazioni;rapporti;70638.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2024;2;II;cessazioni;lavoratori;58126.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2024;2;II;cessazioni;media;1.2152565117159275;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2024;2;II;avviamenti;rapporti;497951.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2024;2;II;avviamenti;lavoratori;371747.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2024;2;II;avviamenti;media;1.3394889535087036;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2024;2;II;cessazioni;rapporti;535433.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2024;2;II;cessazioni;lavoratori;401658.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2024;2;II;cessazioni;media;1.3330569788227795;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2024;2;II;avviamenti;rapporti;86775.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2024;2;II;avviamenti;lavoratori;70626.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2024;2;II;avviamenti;media;1.228655169484326;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2024;2;II;cessazioni;rapporti;87961.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2024;2;II;cessazioni;lavoratori;71443.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2024;2;II;cessazioni;media;1.231205296530101;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2024;2;II;avviamenti;rapporti;12853.0;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2024;2;II;avviamenti;lavoratori;10778.0;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2024;2;II;avviamenti;media;1.192521803674151;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2024;2;II;cessazioni;rapporti;12346.0;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2024;2;II;cessazioni;lavoratori;10047.0;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2024;2;II;cessazioni;media;1.2288245247337515;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2024;2;II;avviamenti;rapporti;1101.0;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2024;2;II;avviamenti;lavoratori;877.0;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2024;2;II;avviamenti;media;1.2554161915621436;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2024;2;II;cessazioni;rapporti;952.0;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2024;2;II;cessazioni;lavoratori;723.0;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2024;2;II;cessazioni;media;1.3167358229598893;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2024;2;II;avviamenti;rapporti;158131.0;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2024;2;II;avviamenti;lavoratori;130756.0;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2024;2;II;avviamenti;media;1.209359417541069;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2024;2;II;cessazioni;rapporti;174839.0;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2024;2;II;cessazioni;lavoratori;143874.0;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2024;2;II;cessazioni;media;1.2152230423843084;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2024;2;II;avviamenti;rapporti;334565.0;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2024;2;II;avviamenti;lavoratori;229291.0;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2024;2;II;avviamenti;media;1.4591283565425595;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2024;2;II;cessazioni;rapporti;299436.0;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2024;2;II;cessazioni;lavoratori;199987.0;Allegato-III-Trimestre-CO-2025.xlsx
Puglia;2024;2;II;cessazioni;media;1.4972773230259966;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2024;2;II;avviamenti;rapporti;120652.0;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2024;2;II;avviamenti;lavoratori;99619.0;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2024;2;II;avviamenti;media;1.2111344221483853;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2024;2;II;cessazioni;rapporti;82126.0;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2024;2;II;cessazioni;lavoratori;62987.0;Allegato-III-Trimestre-CO-2025.xlsx
Sardegna;2024;2;II;cessazioni;media;1.3038563513105879;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2024;2;II;avviamenti;rapporti;253366.0;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2024;2;II;avviamenti;lavoratori;194171.0;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2024;2;II;avviamenti;media;1.304860149043884;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2024;2;II;cessazioni;rapporti;241680.0;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2024;2;II;cessazioni;lavoratori;177863.0;Allegato-III-Trimestre-CO-2025.xlsx
Sicilia;2024;2;II;cessazioni;media;1.358798625908705;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2024;2;II;avviamenti;rapporti;223714.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2024;2;II;avviamenti;lavoratori;177473.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2024;2;II;avviamenti;media;1.2605523093653683;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2024;2;II;cessazioni;rapporti;206172.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2024;2;II;cessazioni;lavoratori;160833.0;Allegato-III-Trimestre-CO-2025.xlsx
Toscana;2024;2;II;cessazioni;media;1.2819011023857043;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2024;2;II;avviamenti;rapporti;3527296.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2024;2;II;avviamenti;lavoratori;2553088.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2024;2;II;avviamenti;media;1.3815802667201444;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2024;2;II;cessazioni;rapporti;3400477.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2024;2;II;cessazioni;lavoratori;2411406.0;Allegato-III-Trimestre-CO-2025.xlsx
Totale (d);2024;2;II;cessazioni;media;1.4101636140907006;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2024;2;II;avviamenti;rapporti;45694.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2024;2;II;avviamenti;lavoratori;40577.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2024;2;II;avviamenti;media;1.1261059220740814;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2024;2;II;cessazioni;rapporti;33992.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2024;2;II;cessazioni;lavoratori;29756.0;Allegato-III-Trimestre-CO-2025.xlsx
Trento;2024;2;II;cessazioni;media;1.1423578437962092;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2024;2;II;avviamenti;rapporti;38620.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2024;2;II;avviamenti;lavoratori;30992.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2024;2;II;avviamenti;media;1.2461280330407847;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2024;2;II;cessazioni;rapporti;42444.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2024;2;II;cessazioni;lavoratori;33603.0;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2024;2;II;cessazioni;media;1.2631015087938577;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2024;2;II;avviamenti;rapporti;10319.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2024;2;II;avviamenti;lavoratori;9014.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2024;2;II;avviamenti;media;1.1447747947637008;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2024;2;II;cessazioni;rapporti;11085.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2024;2;II;cessazioni;lavoratori;9691.0;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2024;2;II;cessazioni;media;1.1438448044577443;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2024;2;II;avviamenti;rapporti;247145.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2024;2;II;avviamenti;lavoratori;207306.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2024;2;II;avviamenti;media;1.1921748526333054;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2024;2;II;cessazioni;rapporti;241228.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2024;2;II;cessazioni;lavoratori;199461.0;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2024;2;II;cessazioni;media;1.2093993311975775;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2024;3;III;avviamenti;rapporti;73346.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2024;3;III;avviamenti;lavoratori;62922.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2024;3;III;avviamenti;media;1.1656654270366484;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2024;3;III;cessazioni;rapporti;76654.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2024;3;III;cessazioni;lavoratori;66520.0;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2024;3;III;cessazioni;media;1.1523451593505714;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2024;3;III;avviamenti;rapporti;35310.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2024;3;III;avviamenti;lavoratori;27147.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2024;3;III;avviamenti;media;1.3006962095259145;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2024;3;III;cessazioni;rapporti;33081.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2024;3;III;cessazioni;lavoratori;25786.0;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2024;3;III;cessazioni;media;1.2829054525711627;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2024;3;III;avviamenti;rapporti;62360.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2024;3;III;avviamenti;lavoratori;53284.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2024;3;III;avviamenti;media;1.1703325576157946;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2024;3;III;cessazioni;rapporti;51944.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2024;3;III;cessazioni;lavoratori;46131.0;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2024;3;III;cessazioni;media;1.1260107086341071;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2024;3;III;avviamenti;rapporti;92883.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2024;3;III;avviamenti;lavoratori;83982.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2024;3;III;avviamenti;media;1.1059869972136886;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2024;3;III;cessazioni;rapporti;87761.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2024;3;III;cessazioni;lavoratori;78913.0;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2024;3;III;cessazioni;media;1.1121234777539821;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2024;3;III;avviamenti;rapporti;260432.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2024;3;III;avviamenti;lavoratori;199859.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2024;3;III;avviamenti;media;1.3030786704626762;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2024;3;III;cessazioni;rapporti;250313.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2024;3;III;cessazioni;lavoratori;191430.0;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2024;3;III;cessazioni;media;1.3075954657054798;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2024;3;III;avviamenti;rapporti;278456.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2024;3;III;avviamenti;lavoratori;238722.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2024;3;III;avviamenti;media;1.1664446511004432;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2024;3;III;cessazioni;rapporti;279219.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2024;3;III;cessazioni;lavoratori;241461.0;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2024;3;III;cessazioni;media;1.156373078882304;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2024;3;III;avviamenti;rapporti;62872.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2024;3;III;avviamenti;lavoratori;54572.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2024;3;III;avviamenti;media;1.152092648244521;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2024;3;III;cessazioni;rapporti;60894.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2024;3;III;cessazioni;lavoratori;53828.0;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2024;3;III;cessazioni;media;1.1312699710188006;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2024;3;III;avviamenti;rapporti;413165.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2024;3;III;avviamenti;lavoratori;270579.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2024;3;III;avviamenti;media;1.5269662464566724;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2024;3;III;cessazioni;rapporti;384536.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2024;3;III;cessazioni;lavoratori;249752.0;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2024;3;III;cessazioni;media;1.5396713539831512;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2024;3;III;avviamenti;rapporti;70180.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2024;3;III;avviamenti;lavoratori;61615.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2024;3;III;avviamenti;media;1.139008358354297;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2024;3;III;cessazioni;rapporti;75530.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2024;3;III;cessazioni;lavoratori;67261.0;Allegato-III-Trimestre-CO-2025.xlsx
Liguria;2024;3;III;cessazioni;media;1.122938998825471;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2024;3;III;avviamenti;rapporti;528624.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2024;3;III;avviamenti;lavoratori;431962.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2024;3;III;avviamenti;media;1.2237743134812784;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2024;3;III;cessazioni;rapporti;469998.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2024;3;III;cessazioni;lavoratori;384213.0;Allegato-III-Trimestre-CO-2025.xlsx
Lombardia;2024;3;III;cessazioni;media;1.2232745898759283;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2024;3;III;avviamenti;rapporti;87996.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2024;3;III;avviamenti;lavoratori;74437.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2024;3;III;avviamenti;media;1.1821540362991523;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2024;3;III;cessazioni;rapporti;87781.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2024;3;III;cessazioni;lavoratori;75264.0;Allegato-III-Trimestre-CO-2025.xlsx
Marche;2024;3;III;cessazioni;media;1.1663079294217686;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2024;3;III;avviamenti;rapporti;14503.0;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2024;3;III;avviamenti;lavoratori;12337.0;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2024;3;III;avviamenti;media;1.17556942530599;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2024;3;III;cessazioni;rapporti;13844.0;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2024;3;III;cessazioni;lavoratori;12055.0;Allegato-III-Trimestre-CO-2025.xlsx
Molise;2024;3;III;cessazioni;media;1.1484031522189964;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2024;3;III;avviamenti;rapporti;1206.0;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2024;3;III;avviamenti;lavoratori;995.0;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2024;3;III;avviamenti;media;1.2120603015075377;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2024;3;III;cessazioni;rapporti;1092.0;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2024;3;III;cessazioni;lavoratori;893.0;Allegato-III-Trimestre-CO-2025.xlsx
N.D. (c );2024;3;III;cessazioni;media;1.2228443449048152;Allegato-III-Trimestre-CO-2025.xlsx
Piemonte;2024;3;III;avviamenti;rapporti;191627.0;Allegato-III-Trimestre-CO-2025.xlsx
