regione;anno;trimestre;trimestre_roman;flusso;rapporti;lavoratori;media;file_origine
Umbria;2023;1;I;avviamenti;39332.0;32376.0;1.2148505065480604;Allegato-III-Trimestre-CO-2025.xlsx
Umbria;2023;1;I;cessazioni;26510.0;21108.0;1.2559219253363654;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2023;1;I;avviamenti;6363.0;5360.0;1.1871268656716418;Allegato-III-Trimestre-CO-2025.xlsx
Valle d’Aosta/Vallée d’Aoste;2023;1;I;cessazioni;6204.0;5267.0;1.1779001329029808;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2023;1;I;avviamenti;223389.0;188162.0;1.1872163348603864;Allegato-III-Trimestre-CO-2025.xlsx
Veneto;2023;1;I;cessazioni;163491.0;134419.0;1.2162789486605317;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2023;2;II;avviamenti;72944.0;59742.0;1.22098356265274;Allegato-III-Trimestre-CO-2025.xlsx
Abruzzo;2023;2;II;cessazioni;58305.0;46519.0;1.253358842623444;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2023;2;II;avviamenti;42526.0;31197.0;1.3631438920409014;Allegato-III-Trimestre-CO-2025.xlsx
Basilicata;2023;2;II;cessazioni;39744.0;27435.0;1.4486604702022963;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2023;2;II;avviamenti;54819.0;49253.0;1.1130083446693602;Allegato-III-Trimestre-CO-2025.xlsx
Bolzano/Bolzen;2023;2;II;cessazioni;39623.0;36009.0;1.100363797939404;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2023;2;II;avviamenti;89847.0;75867.0;1.1842698406421763;Allegato-III-Trimestre-CO-2025.xlsx
Calabria;2023;2;II;cessazioni;67544.0;52275.0;1.2920899091343854;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2023;2;II;avviamenti;261433.0;196128.0;1.3329713248490782;Allegato-III-Trimestre-CO-2025.xlsx
Campania;2023;2;II;cessazioni;236755.0;168289.0;1.4068358597412784;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2023;2;II;avviamenti;286447.0;224795.0;1.2742587691007363;Allegato-III-Trimestre-CO-2025.xlsx
Emilia Romagna;2023;2;II;cessazioni;244091.0;188892.0;1.292225186879275;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2023;2;II;avviamenti;58069.0;48563.0;1.1957457323476721;Allegato-III-Trimestre-CO-2025.xlsx
Friuli Venezia Giulia;2023;2;II;cessazioni;52231.0;42586.0;1.2264828816982107;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2023;2;II;avviamenti;513990.0;259319.0;1.982076130171719;Allegato-III-Trimestre-CO-2025.xlsx
Lazio;2023;2;II;cessazioni;507853.0;250562.0;2.0268556285470263;Allegato-III-Trimestre-CO-2025.xlsx
